,ride_id,travel_date,travel_time,travel_from,max_capacity,number_of_ticket,day
3278,10243,2018-11-02,429,Homa Bay,49,32,Friday
3279,10244,2018-11-02,428,Awendo,49,23,Friday
3280,10245,2018-11-02,430,Rongo,49,2,Friday
3281,10246,2018-11-02,435,Awendo,49,3,Friday
3282,10247,2018-11-02,425,Rongo,49,10,Friday
3283,10248,2018-11-02,433,Kehancha,49,18,Friday
3284,10249,2018-11-02,435,Rongo,49,7,Friday
3285,10250,2018-11-02,429,Rongo,49,2,Friday
3286,10251,2018-11-02,432,Rongo,49,3,Friday
3287,10253,2018-06-01,426,Kisii,49,4,Friday
3288,10255,2018-11-02,435,Migori,49,23,Friday
3289,10260,2018-11-02,433,Migori,49,1,Friday
3290,10261,2018-05-01,426,Kisii,49,6,Tuesday
3291,10262,2018-05-01,310,Kisii,11,1,Tuesday
3292,10263,2018-05-01,300,Kisii,11,11,Tuesday
3293,10264,2018-05-01,665,Kisii,11,1,Tuesday
3294,10265,2018-05-01,390,Kisii,11,1,Tuesday
3295,10266,2018-05-01,500,Kisii,11,3,Tuesday
3296,10267,2018-05-01,360,Kisii,11,1,Tuesday
3297,10273,2018-04-01,600,Kisii,11,5,Sunday
3298,10274,2018-04-01,620,Kisii,11,10,Sunday
3299,10275,2018-04-01,610,Kisii,11,4,Sunday
3300,10276,2018-04-01,429,Kisii,49,2,Sunday
3301,10277,2018-04-01,590,Kisii,11,3,Sunday
3302,10278,2018-04-01,630,Kisii,11,6,Sunday
3303,10279,2018-04-01,570,Kisii,11,2,Sunday
3304,10280,2018-04-01,560,Kisii,11,4,Sunday
3305,10281,2018-04-01,540,Kisii,11,4,Sunday
3306,10282,2018-04-01,520,Kisii,11,3,Sunday
3307,10283,2018-04-01,530,Kisii,11,5,Sunday
3308,10284,2018-04-01,490,Kisii,11,1,Sunday
3309,10285,2018-04-01,550,Kisii,11,2,Sunday
3310,10286,2018-11-02,424,Nyachenge,49,1,Friday
3311,10287,2018-04-01,450,Kisii,11,1,Sunday
3312,10288,2018-04-01,440,Kisii,11,1,Sunday
3313,10291,2018-11-02,434,Rongo,49,3,Friday
3314,10295,2018-03-01,360,Kisii,11,2,Thursday
3315,10296,2018-03-01,390,Kisii,11,6,Thursday
3316,10297,2018-03-01,440,Kisii,11,11,Thursday
3317,10298,2018-03-01,400,Kisii,11,4,Thursday
3318,10299,2018-03-01,420,Kisii,11,1,Thursday
3319,10300,2018-03-01,410,Kisii,11,11,Thursday
3320,10301,2018-11-02,434,Nyachenge,49,3,Friday
3321,10302,2018-11-02,426,Kijauri,49,1,Friday
3322,10303,2018-03-01,427,Kisii,49,24,Thursday
3323,10304,2018-11-02,420,Rongo,49,2,Friday
3324,10305,2018-03-01,310,Kisii,11,11,Thursday
3325,10306,2018-11-02,1147,Rongo,49,1,Friday
3326,10307,2018-03-01,320,Kisii,11,11,Thursday
3327,10308,2018-03-01,300,Kisii,11,11,Thursday
3328,10309,2018-03-01,330,Kisii,11,11,Thursday
3329,10310,2018-11-02,428,Migori,49,2,Friday
3330,10311,2018-11-02,428,Kehancha,49,14,Friday
3331,10312,2018-11-02,420,Migori,49,1,Friday
3332,10313,2018-11-02,428,Rongo,49,8,Friday
3333,10314,2018-11-02,433,Rongo,49,2,Friday
3334,10315,2018-11-02,420,Sirare,49,12,Friday
3335,10316,2018-11-02,390,Kijauri,11,1,Friday
3336,10317,2018-11-02,370,Kijauri,11,1,Friday
3337,10318,2018-11-02,424,Rongo,49,3,Friday
3338,10319,2018-11-02,360,Kijauri,11,1,Friday
3339,10320,2018-11-02,431,Homa Bay,49,1,Friday
3340,10324,2018-03-01,350,Kisii,11,11,Thursday
3341,10330,2018-03-01,340,Kisii,11,11,Thursday
3342,10333,2018-03-01,426,Kisii,49,1,Thursday
3343,10336,2018-12-02,1143,Keroka,49,1,Sunday
3344,10338,2018-12-02,425,Nyachenge,49,3,Sunday
3345,10339,2018-12-02,424,Nyachenge,49,1,Sunday
3346,10340,2018-12-02,1147,Sirare,49,43,Sunday
3347,10341,2018-12-02,428,Rongo,49,4,Sunday
3348,10342,2018-12-02,432,Migori,49,37,Sunday
3349,10343,2018-12-02,429,Homa Bay,49,32,Sunday
3350,10344,2018-12-02,435,Awendo,49,9,Sunday
3351,10345,2018-12-02,425,Rongo,49,12,Sunday
3352,10346,2018-12-02,424,Rongo,49,10,Sunday
3353,10347,2018-12-02,430,Homa Bay,49,7,Sunday
3354,10348,2018-12-02,428,Awendo,49,18,Sunday
3355,10349,2018-12-02,426,Kijauri,49,9,Sunday
3356,10350,2018-12-02,434,Rongo,49,2,Sunday
3357,10351,2018-12-02,435,Migori,49,14,Sunday
3358,10352,2018-12-02,433,Kehancha,49,11,Sunday
3359,10353,2018-12-02,429,Rongo,49,4,Sunday
3360,10355,2018-02-01,426,Kisii,49,1,Thursday
3361,10356,2018-02-01,320,Kisii,11,1,Thursday
3362,10359,2018-12-02,435,Rongo,49,2,Sunday
3363,10360,2018-01-01,370,Kisii,11,3,Monday
3364,10361,2018-01-01,360,Kisii,11,1,Monday
3365,10362,2018-01-01,300,Kisii,11,2,Monday
3366,10363,2018-01-01,330,Kisii,11,2,Monday
3367,10364,2018-01-01,1143,Kisii,49,4,Monday
3368,10365,2018-12-02,430,Rongo,49,1,Sunday
3369,10368,2017-12-31,300,Kisii,11,2,Sunday
3370,10369,2017-12-31,450,Kisii,11,1,Sunday
3371,10370,2017-12-31,480,Kisii,11,1,Sunday
3372,10372,2018-12-02,550,Keroka,11,1,Sunday
3373,10374,2017-12-30,300,Kisii,11,2,Saturday
3374,10375,2017-12-30,426,Kisii,49,3,Saturday
3375,10376,2017-12-30,427,Kisii,49,1,Saturday
3376,10377,2017-12-30,350,Kisii,11,1,Saturday
3377,10378,2017-12-30,652,Kisii,11,1,Saturday
3378,10381,2017-12-29,425,Kisii,49,1,Friday
3379,10382,2017-12-29,426,Kisii,49,9,Friday
3380,10383,2017-12-29,427,Kisii,49,4,Friday
3381,10384,2017-12-29,435,Kisii,49,8,Friday
3382,10385,2017-12-29,664,Kisii,11,7,Friday
3383,10387,2017-12-29,663,Kisii,11,11,Friday
3384,10388,2017-12-29,662,Kisii,11,11,Friday
3385,10389,2017-12-29,658,Kisii,11,11,Friday
3386,10390,2017-12-29,661,Kisii,11,11,Friday
3387,10391,2017-12-29,656,Kisii,11,8,Friday
3388,10392,2017-12-29,657,Kisii,11,5,Friday
3389,10393,2017-12-29,655,Kisii,11,10,Friday
3390,10394,2017-12-29,654,Kisii,11,10,Friday
3391,10395,2017-12-29,650,Kisii,11,9,Friday
3392,10396,2017-12-29,652,Kisii,11,8,Friday
3393,10397,2017-12-29,653,Kisii,11,11,Friday
3394,10398,2017-12-29,600,Kisii,11,3,Friday
3395,10399,2017-12-29,630,Kisii,11,3,Friday
3396,10400,2018-12-02,428,Kehancha,49,16,Sunday
3397,10401,2017-12-29,570,Kisii,11,1,Friday
3398,10402,2017-12-29,651,Kisii,11,11,Friday
3399,10403,2018-12-02,429,Kijauri,11,1,Sunday
3400,10404,2017-12-29,640,Kisii,11,11,Friday
3401,10405,2018-12-02,434,Nyachenge,49,1,Sunday
3402,10406,2018-12-02,424,Homa Bay,49,24,Sunday
3403,10407,2018-12-02,400,Kijauri,11,1,Sunday
3404,10408,2018-12-02,390,Kijauri,11,1,Sunday
3405,10409,2018-12-02,420,Sirare,49,4,Sunday
3406,10410,2018-12-02,370,Kijauri,11,1,Sunday
3407,10411,2018-12-02,330,Kijauri,11,3,Sunday
3408,10412,2018-12-02,428,Migori,49,1,Sunday
3409,10415,2017-12-29,620,Kisii,11,3,Friday
3410,10419,2017-12-29,360,Kisii,11,1,Friday
3411,10420,2017-12-29,300,Kisii,11,1,Friday
3412,10425,2017-12-28,390,Kisii,11,1,Thursday
3413,10426,2017-12-28,426,Kisii,49,3,Thursday
3414,10427,2017-12-28,425,Kisii,49,1,Thursday
3415,10428,2017-12-28,659,Kisii,11,11,Thursday
3416,10429,2017-12-28,655,Kisii,11,5,Thursday
3417,10430,2017-12-28,657,Kisii,11,5,Thursday
3418,10431,2017-12-28,658,Kisii,11,1,Thursday
3419,10432,2017-12-28,656,Kisii,11,8,Thursday
3420,10433,2018-02-13,424,Nyachenge,49,1,Tuesday
3421,10434,2018-02-13,425,Nyachenge,49,5,Tuesday
3422,10435,2018-02-13,1147,Sirare,49,43,Tuesday
3423,10436,2018-02-13,424,Rongo,49,13,Tuesday
3424,10437,2018-02-13,428,Awendo,49,21,Tuesday
3425,10438,2018-02-13,430,Homa Bay,49,9,Tuesday
3426,10439,2018-02-13,429,Homa Bay,49,21,Tuesday
3427,10441,2018-02-13,432,Migori,49,47,Tuesday
3428,10442,2018-02-13,425,Rongo,49,10,Tuesday
3429,10443,2017-12-28,654,Kisii,11,10,Thursday
3430,10444,2018-02-13,433,Kehancha,49,17,Tuesday
3431,10445,2017-12-28,650,Kisii,11,7,Thursday
3432,10446,2017-12-28,653,Kisii,11,4,Thursday
3433,10447,2017-12-28,651,Kisii,11,2,Thursday
3434,10448,2017-12-28,640,Kisii,11,10,Thursday
3435,10449,2018-02-13,428,Kehancha,49,15,Tuesday
3436,10450,2017-12-28,570,Kisii,11,7,Thursday
3437,10451,2017-12-28,630,Kisii,11,9,Thursday
3438,10452,2017-12-28,560,Kisii,11,10,Thursday
3439,10453,2017-12-28,620,Kisii,11,11,Thursday
3440,10454,2017-12-28,610,Kisii,11,11,Thursday
3441,10455,2017-12-28,600,Kisii,11,5,Thursday
3442,10456,2017-12-28,590,Kisii,11,2,Thursday
3443,10457,2017-12-28,580,Kisii,11,5,Thursday
3444,10458,2017-12-28,500,Kisii,11,4,Thursday
3445,10459,2018-02-13,429,Rongo,49,1,Tuesday
3446,10460,2017-12-28,550,Kisii,11,3,Thursday
3447,10461,2017-12-28,530,Kisii,11,5,Thursday
3448,10462,2017-12-28,520,Kisii,11,3,Thursday
3449,10463,2017-12-28,1146,Kisii,49,16,Thursday
3450,10464,2017-12-28,1145,Kisii,49,10,Thursday
3451,10465,2017-12-28,300,Kisii,11,1,Thursday
3452,10468,2017-12-27,426,Kisii,49,10,Wednesday
3453,10469,2017-12-27,654,Kisii,11,1,Wednesday
3454,10470,2017-12-27,424,Kisii,49,1,Wednesday
3455,10471,2017-12-27,310,Kisii,11,1,Wednesday
3456,10472,2017-12-27,340,Kisii,11,1,Wednesday
3457,10473,2017-12-27,300,Kisii,11,2,Wednesday
3458,10476,2017-12-26,550,Kisii,11,1,Tuesday
3459,10477,2017-12-26,610,Kisii,11,1,Tuesday
3460,10478,2017-12-26,490,Kisii,11,1,Tuesday
3461,10479,2017-12-25,440,Kisii,11,1,Monday
3462,10480,2017-12-25,429,Kisii,11,1,Monday
3463,10481,2017-12-25,390,Kisii,11,3,Monday
3464,10482,2017-12-25,480,Kisii,11,2,Monday
3465,10483,2017-12-25,300,Kisii,11,1,Monday
3466,10484,2017-12-24,590,Kisii,11,1,Sunday
3467,10485,2017-12-24,580,Kisii,11,1,Sunday
3468,10486,2017-12-24,570,Kisii,11,3,Sunday
3469,10487,2017-12-24,530,Kisii,11,1,Sunday
3470,10488,2017-12-24,500,Kisii,11,1,Sunday
3471,10489,2017-12-24,1145,Kisii,49,1,Sunday
3472,10490,2017-12-24,1146,Kisii,49,2,Sunday
3473,10491,2017-12-24,426,Kisii,49,4,Sunday
3474,10492,2017-12-24,470,Kisii,11,7,Sunday
3475,10493,2017-12-24,350,Kisii,11,1,Sunday
3476,10494,2017-12-24,340,Kisii,11,2,Sunday
3477,10495,2017-12-24,300,Kisii,11,2,Sunday
3478,10500,2017-12-23,430,Kisii,49,2,Saturday
3479,10501,2017-12-23,434,Kisii,49,21,Saturday
3480,10502,2017-12-23,426,Kisii,49,17,Saturday
3481,10503,2018-02-13,426,Kijauri,49,3,Tuesday
3482,10504,2018-02-13,435,Rongo,49,1,Tuesday
3483,10505,2017-12-23,570,Kisii,11,3,Saturday
3484,10506,2018-02-13,435,Awendo,49,1,Tuesday
3485,10507,2017-12-23,320,Kisii,11,2,Saturday
3486,10508,2017-12-23,400,Kisii,11,1,Saturday
3487,10509,2017-12-23,340,Kisii,11,1,Saturday
3488,10510,2017-12-23,300,Kisii,11,1,Saturday
3489,10512,2018-02-13,424,Homa Bay,49,23,Tuesday
3490,10513,2018-02-13,435,Migori,49,16,Tuesday
3491,10514,2018-02-13,420,Sirare,49,5,Tuesday
3492,10515,2018-02-13,320,Kijauri,11,1,Tuesday
3493,10516,2018-02-13,431,Rongo,49,1,Tuesday
3494,10525,2017-12-22,434,Kisii,49,1,Friday
3495,10526,2017-12-22,426,Kisii,49,3,Friday
3496,10527,2017-12-22,610,Kisii,11,8,Friday
3497,10529,2017-12-22,620,Kisii,11,4,Friday
3498,10530,2017-12-22,600,Kisii,11,8,Friday
3499,10531,2017-12-22,590,Kisii,11,10,Friday
3500,10532,2017-12-22,580,Kisii,11,11,Friday
3501,10533,2017-12-22,570,Kisii,11,11,Friday
3502,10534,2017-12-22,560,Kisii,11,11,Friday
3503,10535,2017-12-22,520,Kisii,11,11,Friday
3504,10536,2018-02-14,431,Nyachenge,49,1,Wednesday
3505,10537,2018-02-14,1147,Sirare,49,25,Wednesday
3506,10538,2017-12-22,550,Kisii,11,11,Friday
3507,10539,2018-02-14,432,Migori,49,38,Wednesday
3508,10540,2018-02-14,429,Homa Bay,49,32,Wednesday
3509,10541,2018-02-14,434,Rongo,49,1,Wednesday
3510,10542,2018-02-14,428,Awendo,49,19,Wednesday
3511,10543,2018-02-14,426,Keroka,49,2,Wednesday
3512,10544,2018-02-14,429,Rongo,49,6,Wednesday
3513,10545,2017-12-22,540,Kisii,11,11,Friday
3514,10546,2018-02-14,435,Awendo,49,1,Wednesday
3515,10547,2018-02-14,433,Kehancha,49,4,Wednesday
3516,10548,2017-12-22,530,Kisii,11,9,Friday
3517,10549,2017-12-22,460,Kisii,11,11,Friday
3518,10550,2018-02-14,434,Nyachenge,49,2,Wednesday
3519,10551,2018-02-14,425,Nyachenge,49,2,Wednesday
3520,10552,2018-02-14,427,Keroka,49,2,Wednesday
3521,10553,2018-02-14,620,Keroka,11,1,Wednesday
3522,10554,2017-12-22,510,Kisii,11,11,Friday
3523,10555,2017-12-22,500,Kisii,11,11,Friday
3524,10556,2018-02-14,425,Rongo,49,8,Wednesday
3525,10557,2017-12-22,490,Kisii,11,10,Friday
3526,10558,2017-12-22,480,Kisii,11,11,Friday
3527,10559,2017-12-22,470,Kisii,11,11,Friday
3528,10560,2018-02-14,424,Homa Bay,49,16,Wednesday
3529,10561,2017-12-22,1145,Kisii,49,8,Friday
3530,10562,2017-12-22,450,Kisii,11,11,Friday
3531,10563,2018-02-14,510,Keroka,11,1,Wednesday
3532,10564,2017-12-22,440,Kisii,11,11,Friday
3533,10565,2017-12-22,429,Kisii,11,11,Friday
3534,10566,2017-12-22,1144,Kisii,49,8,Friday
3535,10567,2017-12-22,420,Kisii,11,9,Friday
3536,10568,2017-12-22,1143,Kisii,49,2,Friday
3537,10569,2017-12-22,427,Kisii,49,18,Friday
3538,10570,2017-12-22,400,Kisii,11,11,Friday
3539,10571,2017-12-22,410,Kisii,11,11,Friday
3540,10572,2017-12-22,300,Kisii,11,1,Friday
3541,10573,2017-12-22,390,Kisii,11,11,Friday
3542,10574,2017-12-22,380,Kisii,11,8,Friday
3543,10575,2018-02-14,428,Kehancha,49,4,Wednesday
3544,10576,2017-12-22,370,Kisii,11,2,Friday
3545,10577,2017-12-22,360,Kisii,11,1,Friday
3546,10578,2017-12-22,320,Kisii,11,1,Friday
3547,10580,2018-02-14,424,Rongo,49,13,Wednesday
3548,10582,2018-02-14,435,Migori,49,10,Wednesday
3549,10583,2018-02-14,420,Sirare,49,9,Wednesday
3550,10592,2017-12-21,427,Kisii,49,18,Thursday
3551,10593,2017-12-21,650,Kisii,11,5,Thursday
3552,10594,2017-12-21,1144,Kisii,49,9,Thursday
3553,10595,2017-12-21,640,Kisii,11,5,Thursday
3554,10596,2017-12-21,426,Kisii,49,32,Thursday
3555,10597,2017-12-21,630,Kisii,11,6,Thursday
3556,10598,2017-12-21,1143,Kisii,49,38,Thursday
3557,10599,2017-12-21,620,Kisii,11,9,Thursday
3558,10600,2017-12-21,610,Kisii,11,10,Thursday
3559,10601,2018-02-15,1147,Sirare,49,36,Thursday
3560,10602,2018-02-15,424,Homa Bay,49,20,Thursday
3561,10603,2018-02-15,429,Homa Bay,49,17,Thursday
3562,10604,2018-02-15,428,Awendo,49,15,Thursday
3563,10605,2018-02-15,432,Migori,49,36,Thursday
3564,10606,2018-02-15,428,Migori,49,1,Thursday
3565,10607,2018-02-15,435,Awendo,49,4,Thursday
3566,10608,2018-02-15,425,Nyachenge,49,4,Thursday
3567,10609,2018-02-15,434,Rongo,49,2,Thursday
3568,10610,2018-02-15,1147,Awendo,49,1,Thursday
3569,10611,2018-02-15,433,Kehancha,49,8,Thursday
3570,10612,2017-12-21,600,Kisii,11,11,Thursday
3571,10613,2017-12-21,430,Kisii,49,8,Thursday
3572,10614,2017-12-21,590,Kisii,11,11,Thursday
3573,10615,2018-02-15,540,Keroka,11,1,Thursday
3574,10616,2017-12-21,422,Kisii,49,1,Thursday
3575,10617,2017-12-21,580,Kisii,11,11,Thursday
3576,10618,2017-12-21,540,Kisii,11,7,Thursday
3577,10619,2017-12-21,570,Kisii,11,11,Thursday
3578,10620,2017-12-21,560,Kisii,11,11,Thursday
3579,10621,2018-02-15,429,Rongo,49,1,Thursday
3580,10622,2017-12-21,530,Kisii,11,3,Thursday
3581,10623,2018-02-15,300,Keroka,11,1,Thursday
3582,10624,2017-12-21,550,Kisii,11,11,Thursday
3583,10625,2018-02-15,428,Kehancha,49,11,Thursday
3584,10626,2017-12-21,520,Kisii,11,9,Thursday
3585,10627,2017-12-21,510,Kisii,11,11,Thursday
3586,10628,2017-12-21,428,Kisii,49,2,Thursday
3587,10629,2017-12-21,500,Kisii,11,11,Thursday
3588,10630,2017-12-21,490,Kisii,11,11,Thursday
3589,10631,2017-12-21,480,Kisii,11,11,Thursday
3590,10632,2017-12-21,470,Kisii,11,11,Thursday
3591,10633,2018-02-15,380,Kijauri,11,3,Thursday
3592,10634,2018-02-15,426,Kijauri,49,3,Thursday
3593,10635,2017-12-21,460,Kisii,11,11,Thursday
3594,10636,2018-02-15,400,Kijauri,11,2,Thursday
3595,10637,2018-02-15,425,Rongo,49,8,Thursday
3596,10638,2018-02-15,370,Kijauri,11,1,Thursday
3597,10639,2018-02-15,420,Sirare,49,7,Thursday
3598,10640,2018-02-15,435,Migori,49,13,Thursday
3599,10641,2018-02-15,360,Kijauri,11,2,Thursday
3600,10645,2017-12-21,440,Kisii,11,11,Thursday
3601,10648,2017-12-21,450,Kisii,11,11,Thursday
3602,10650,2018-02-15,420,Awendo,49,2,Thursday
3603,10651,2017-12-21,429,Kisii,11,8,Thursday
3604,10652,2017-12-21,420,Kisii,11,11,Thursday
3605,10653,2018-02-16,424,Rongo,49,11,Friday
3606,10654,2018-02-16,1147,Sirare,49,40,Friday
3607,10655,2018-02-16,434,Rongo,49,13,Friday
3608,10656,2018-02-16,429,Homa Bay,49,31,Friday
3609,10657,2018-02-16,435,Migori,49,10,Friday
3610,10658,2018-02-16,430,Homa Bay,49,8,Friday
3611,10659,2018-02-16,435,Awendo,49,4,Friday
3612,10660,2018-02-16,428,Migori,49,15,Friday
3613,10661,2018-02-16,432,Migori,49,30,Friday
3614,10662,2018-02-16,300,Kijauri,11,5,Friday
3615,10663,2017-12-21,350,Kisii,11,1,Thursday
3616,10664,2017-12-21,410,Kisii,11,11,Thursday
3617,10665,2017-12-21,370,Kisii,11,11,Thursday
3618,10666,2018-02-16,426,Kijauri,49,2,Friday
3619,10667,2017-12-21,400,Kisii,11,10,Thursday
3620,10668,2017-12-21,390,Kisii,11,11,Thursday
3621,10669,2017-12-21,360,Kisii,11,11,Thursday
3622,10670,2017-12-21,380,Kisii,11,11,Thursday
3623,10671,2018-02-16,428,Awendo,49,25,Friday
3624,10672,2018-02-16,655,Keroka,11,2,Friday
3625,10673,2017-12-21,330,Kisii,11,6,Thursday
3626,10674,2017-12-21,320,Kisii,11,1,Thursday
3627,10675,2017-12-21,340,Kisii,11,1,Thursday
3628,10676,2017-12-21,300,Kisii,11,1,Thursday
3629,10677,2017-12-21,310,Kisii,11,2,Thursday
3630,10680,2017-12-20,422,Kisii,49,15,Wednesday
3631,10681,2017-12-20,426,Kisii,49,14,Wednesday
3632,10682,2017-12-20,434,Kisii,49,7,Wednesday
3633,10683,2017-12-20,650,Kisii,11,3,Wednesday
3634,10684,2018-02-16,433,Kehancha,49,5,Friday
3635,10685,2017-12-20,630,Kisii,11,7,Wednesday
3636,10686,2017-12-20,1143,Kisii,49,12,Wednesday
3637,10687,2017-12-20,620,Kisii,11,11,Wednesday
3638,10688,2018-02-16,570,Keroka,11,2,Friday
3639,10689,2017-12-20,600,Kisii,11,12,Wednesday
3640,10690,2017-12-20,610,Kisii,11,11,Wednesday
3641,10691,2018-02-16,428,Kehancha,49,11,Friday
3642,10692,2018-02-16,425,Rongo,49,8,Friday
3643,10693,2017-12-20,590,Kisii,11,9,Wednesday
3644,10694,2017-12-20,580,Kisii,11,10,Wednesday
3645,10695,2017-12-20,570,Kisii,11,11,Wednesday
3646,10696,2017-12-20,470,Kisii,11,1,Wednesday
3647,10697,2017-12-20,560,Kisii,11,9,Wednesday
3648,10698,2017-12-20,480,Kisii,11,10,Wednesday
3649,10699,2017-12-20,550,Kisii,11,10,Wednesday
3650,10700,2017-12-20,540,Kisii,11,11,Wednesday
3651,10701,2017-12-20,530,Kisii,11,11,Wednesday
3652,10702,2017-12-20,520,Kisii,11,11,Wednesday
3653,10703,2017-12-20,510,Kisii,11,11,Wednesday
3654,10704,2017-12-20,500,Kisii,11,11,Wednesday
3655,10705,2018-02-16,425,Nyachenge,49,2,Friday
3656,10706,2017-12-20,490,Kisii,11,11,Wednesday
3657,10707,2018-02-16,424,Homa Bay,49,21,Friday
3658,10708,2018-02-16,390,Kijauri,11,1,Friday
3659,10709,2018-02-16,420,Sirare,49,1,Friday
3660,10710,2018-02-16,431,Homa Bay,49,1,Friday
3661,10711,2018-02-16,340,Kijauri,11,1,Friday
3662,10716,2017-12-20,460,Kisii,11,4,Wednesday
3663,10717,2017-12-20,450,Kisii,11,11,Wednesday
3664,10720,2017-12-20,1145,Kisii,49,10,Wednesday
3665,10721,2017-12-20,1146,Kisii,49,9,Wednesday
3666,10722,2018-02-17,424,Rongo,49,19,Saturday
3667,10723,2018-02-17,420,Rongo,49,14,Saturday
3668,10724,2018-02-17,1147,Sirare,49,31,Saturday
3669,10725,2018-02-17,425,Nyachenge,49,3,Saturday
3670,10726,2018-02-17,431,Homa Bay,49,2,Saturday
3671,10727,2017-12-20,440,Kisii,11,6,Wednesday
3672,10728,2018-02-17,428,Migori,49,19,Saturday
3673,10729,2018-02-17,432,Migori,49,27,Saturday
3674,10730,2018-02-17,428,Awendo,49,8,Saturday
3675,10731,2018-02-17,426,Keroka,49,5,Saturday
3676,10732,2018-02-17,429,Homa Bay,49,33,Saturday
3677,10733,2018-02-17,429,Rongo,49,1,Saturday
3678,10734,2018-02-17,435,Rongo,49,7,Saturday
3679,10735,2018-02-17,433,Kehancha,49,15,Saturday
3680,10736,2018-02-17,426,Kijauri,49,2,Saturday
3681,10737,2018-02-17,630,Kijauri,11,2,Saturday
3682,10738,2018-02-17,435,Migori,49,2,Saturday
3683,10739,2018-02-17,600,Kijauri,11,1,Saturday
3684,10740,2018-02-17,590,Kijauri,11,1,Saturday
3685,10741,2018-02-17,540,Kijauri,11,1,Saturday
3686,10742,2018-02-17,520,Kijauri,11,1,Saturday
3687,10743,2018-02-17,500,Kijauri,11,1,Saturday
3688,10744,2018-02-17,490,Kijauri,11,1,Saturday
3689,10745,2018-02-17,470,Kijauri,11,3,Saturday
3690,10746,2018-02-17,428,Kehancha,49,16,Saturday
3691,10747,2018-02-17,424,Homa Bay,49,11,Saturday
3692,10748,2018-02-17,420,Sirare,49,6,Saturday
3693,10749,2018-02-17,370,Kijauri,11,1,Saturday
3694,10751,2018-02-17,425,Rongo,49,1,Saturday
3695,10752,2018-02-17,424,Nyachenge,49,1,Saturday
3696,10761,2017-12-20,429,Kisii,11,6,Wednesday
3697,10762,2018-02-18,430,Rongo,49,2,Sunday
3698,10763,2018-02-18,429,Homa Bay,49,31,Sunday
3699,10764,2018-02-18,432,Migori,49,31,Sunday
3700,10765,2018-02-18,428,Awendo,49,9,Sunday
3701,10766,2017-12-20,420,Kisii,11,11,Wednesday
3702,10767,2018-02-18,424,Homa Bay,49,16,Sunday
3703,10768,2018-02-18,435,Migori,49,21,Sunday
3704,10769,2018-02-18,428,Migori,49,17,Sunday
3705,10770,2018-02-18,428,Kehancha,49,18,Sunday
3706,10771,2017-12-20,1144,Kisii,49,7,Wednesday
3707,10772,2017-12-20,410,Kisii,11,6,Wednesday
3708,10773,2018-02-18,1147,Sirare,49,7,Sunday
3709,10774,2018-02-18,433,Kehancha,49,10,Sunday
3710,10775,2017-12-20,400,Kisii,11,11,Wednesday
3711,10776,2017-12-20,390,Kisii,11,10,Wednesday
3712,10777,2017-12-20,427,Kisii,49,5,Wednesday
3713,10778,2017-12-20,380,Kisii,11,4,Wednesday
3714,10779,2017-12-20,370,Kisii,11,1,Wednesday
3715,10780,2017-12-20,360,Kisii,11,2,Wednesday
3716,10781,2018-02-18,425,Rongo,49,9,Sunday
3717,10782,2017-12-20,300,Kisii,11,6,Wednesday
3718,10783,2017-12-20,320,Kisii,11,10,Wednesday
3719,10784,2017-12-20,310,Kisii,11,7,Wednesday
3720,10787,2017-12-19,426,Kisii,49,27,Tuesday
3721,10788,2017-12-19,640,Kisii,11,1,Tuesday
3722,10789,2017-12-19,390,Kisii,11,10,Tuesday
3723,10790,2017-12-19,620,Kisii,11,10,Tuesday
3724,10791,2017-12-19,1144,Kisii,49,15,Tuesday
3725,10792,2017-12-19,610,Kisii,11,11,Tuesday
3726,10793,2017-12-19,600,Kisii,11,11,Tuesday
3727,10794,2018-02-18,426,Kijauri,49,7,Sunday
3728,10795,2017-12-19,430,Kisii,49,3,Tuesday
3729,10796,2018-02-18,428,Rongo,49,1,Sunday
3730,10797,2017-12-19,434,Kisii,49,5,Tuesday
3731,10798,2017-12-19,590,Kisii,11,11,Tuesday
3732,10799,2017-12-19,580,Kisii,11,11,Tuesday
3733,10800,2017-12-19,570,Kisii,11,11,Tuesday
3734,10801,2017-12-19,560,Kisii,11,7,Tuesday
3735,10802,2017-12-19,550,Kisii,11,6,Tuesday
3736,10803,2017-12-19,427,Kisii,49,11,Tuesday
3737,10804,2017-12-19,540,Kisii,11,9,Tuesday
3738,10805,2017-12-19,530,Kisii,11,11,Tuesday
3739,10806,2017-12-19,520,Kisii,11,11,Tuesday
3740,10807,2017-12-19,510,Kisii,11,11,Tuesday
3741,10808,2017-12-19,500,Kisii,11,11,Tuesday
3742,10809,2017-12-19,490,Kisii,11,11,Tuesday
3743,10810,2017-12-19,480,Kisii,11,11,Tuesday
3744,10811,2017-12-19,470,Kisii,11,11,Tuesday
3745,10812,2017-12-19,1145,Kisii,49,18,Tuesday
3746,10813,2018-02-18,410,Kijauri,11,1,Sunday
3747,10814,2018-02-18,425,Nyachenge,49,1,Sunday
3748,10815,2018-02-18,434,Rongo,49,1,Sunday
3749,10816,2018-02-18,431,Homa Bay,49,4,Sunday
3750,10817,2018-02-18,424,Rongo,49,11,Sunday
3751,10818,2018-02-18,420,Sirare,49,9,Sunday
3752,10819,2018-02-18,380,Kijauri,11,2,Sunday
3753,10820,2018-02-18,430,Homa Bay,49,2,Sunday
3754,10821,2018-02-18,429,Rongo,49,3,Sunday
